organisation_name,knowby_id,knowby_name,member_id,member_name,date,time
Knowby Examples,3c79d5da-3371-422e-b64f-ef9eb077a842,Beat the Heat,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2025,08:06:53
Knowby Examples,3c79d5da-3371-422e-b64f-ef9eb077a842,Beat the Heat,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2025,16:48:57
Knowby Examples,3c79d5da-3371-422e-b64f-ef9eb077a842,Beat the Heat,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2024,09:44:51
Knowby Examples,3c79d5da-3371-422e-b64f-ef9eb077a842,Beat the Heat,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2025,17:58:52
Knowby Examples,3c79d5da-3371-422e-b64f-ef9eb077a842,Beat the Heat,4f16-eda6-7db766e9----bc66-af8100c46bb3,Jared Foster,21/05/2025,09:33:00
Knowby Examples,31b662d9-f983-4cfb-8df0-162320cc01d5,General Bushfire Preparation Tips,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,11/02/2024,09:52:57
Knowby Examples,31b662d9-f983-4cfb-8df0-162320cc01d5,General Bushfire Preparation Tips,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,11/02/2024,09:27:25
Knowby Examples,31b662d9-f983-4cfb-8df0-162320cc01d5,General Bushfire Preparation Tips,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,07/02/2025,08:13:58
Knowby Examples,31b662d9-f983-4cfb-8df0-162320cc01d5,General Bushfire Preparation Tips,44ed-a978-e8d990e2----8b3d-aef900a6bb99,Robert Perez,20/11/2025,17:19:21
Knowby Examples,31b662d9-f983-4cfb-8df0-162320cc01d5,General Bushfire Preparation Tips,44ed-a978-e8d990e2----8b3d-aef900a6bb99,Robert Perez,27/11/2025,10:31:52
Knowby Examples,31b662d9-f983-4cfb-8df0-162320cc01d5,General Bushfire Preparation Tips,44ed-a978-e8d990e2----8b3d-aef900a6bb99,Robert Perez,12/01/2025,12:50:53
Knowby Examples,31b662d9-f983-4cfb-8df0-162320cc01d5,General Bushfire Preparation Tips,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2024,14:51:46
Knowby Examples,31b662d9-f983-4cfb-8df0-162320cc01d5,General Bushfire Preparation Tips,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2025,12:55:24
Knowby Examples,31b662d9-f983-4cfb-8df0-162320cc01d5,General Bushfire Preparation Tips,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2025,16:52:00
Knowby Examples,31b662d9-f983-4cfb-8df0-162320cc01d5,General Bushfire Preparation Tips,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2024,15:15:20
Knowby Examples,31b662d9-f983-4cfb-8df0-162320cc01d5,General Bushfire Preparation Tips,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2025,14:51:59
Knowby Examples,31b662d9-f983-4cfb-8df0-162320cc01d5,General Bushfire Preparation Tips,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/02/2025,17:56:01
Knowby Examples,782516e5-e00a-4d13-a632-e7267b271886,Tips for Dealing with Wildfire Smoke,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,11/02/2025,15:58:53
Knowby Examples,782516e5-e00a-4d13-a632-e7267b271886,Tips for Dealing with Wildfire Smoke,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2025,09:31:07
Knowby Examples,782516e5-e00a-4d13-a632-e7267b271886,Tips for Dealing with Wildfire Smoke,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2024,15:56:56
Knowby Examples,782516e5-e00a-4d13-a632-e7267b271886,Tips for Dealing with Wildfire Smoke,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2024,08:28:37
Knowby Examples,9eaf771d-779f-45ca-bf33-a0907240ea96,Understanding Bushfire Alerts and Warnings,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,11/02/2025,14:26:06
Knowby Examples,9eaf771d-779f-45ca-bf33-a0907240ea96,Understanding Bushfire Alerts and Warnings,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,11/02/2025,08:52:15
Knowby Examples,9eaf771d-779f-45ca-bf33-a0907240ea96,Understanding Bushfire Alerts and Warnings,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,15/11/2025,12:00:54
Knowby Examples,9eaf771d-779f-45ca-bf33-a0907240ea96,Understanding Bushfire Alerts and Warnings,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,26/06/2025,16:47:55
Knowby Examples,9eaf771d-779f-45ca-bf33-a0907240ea96,Understanding Bushfire Alerts and Warnings,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,26/06/2025,12:10:21
Knowby Examples,9eaf771d-779f-45ca-bf33-a0907240ea96,Understanding Bushfire Alerts and Warnings,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,07/02/2025,16:21:25
Knowby Examples,9eaf771d-779f-45ca-bf33-a0907240ea96,Understanding Bushfire Alerts and Warnings,4d2c-583f-adfb71a0----947b-af0c00af8d6b,Adriana Sanders,19/11/2024,15:31:56
Knowby Examples,9eaf771d-779f-45ca-bf33-a0907240ea96,Understanding Bushfire Alerts and Warnings,44ed-a978-e8d990e2----8b3d-aef900a6bb99,Robert Perez,14/08/2025,13:17:55
Knowby Examples,9eaf771d-779f-45ca-bf33-a0907240ea96,Understanding Bushfire Alerts and Warnings,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2025,08:29:38
Knowby Examples,9eaf771d-779f-45ca-bf33-a0907240ea96,Understanding Bushfire Alerts and Warnings,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2025,16:59:44
Knowby Examples,9eaf771d-779f-45ca-bf33-a0907240ea96,Understanding Bushfire Alerts and Warnings,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2025,10:40:11
Knowby Examples,9eaf771d-779f-45ca-bf33-a0907240ea96,Understanding Bushfire Alerts and Warnings,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2025,10:38:16
Knowby Examples,308cd3a4-d1c0-4099-82cc-5254b5079f55,Preparing your home for bushfire,400d-dbe2-f01d079d----af6e-af3d005280aa,Rhonda Evans,05/07/2025,16:34:25
Knowby Examples,308cd3a4-d1c0-4099-82cc-5254b5079f55,Preparing your home for bushfire,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,11/02/2024,09:07:01
Knowby Examples,308cd3a4-d1c0-4099-82cc-5254b5079f55,Preparing your home for bushfire,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,15/11/2025,13:44:40
Knowby Examples,308cd3a4-d1c0-4099-82cc-5254b5079f55,Preparing your home for bushfire,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,05/10/2025,15:58:28
Knowby Examples,308cd3a4-d1c0-4099-82cc-5254b5079f55,Preparing your home for bushfire,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,26/06/2025,13:34:27
Knowby Examples,308cd3a4-d1c0-4099-82cc-5254b5079f55,Preparing your home for bushfire,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,07/02/2025,15:43:29
Knowby Examples,308cd3a4-d1c0-4099-82cc-5254b5079f55,Preparing your home for bushfire,44ed-a978-e8d990e2----8b3d-aef900a6bb99,Robert Perez,12/01/2025,12:18:28
Knowby Examples,308cd3a4-d1c0-4099-82cc-5254b5079f55,Preparing your home for bushfire,44ed-a978-e8d990e2----8b3d-aef900a6bb99,Robert Perez,14/08/2025,14:54:47
Knowby Examples,308cd3a4-d1c0-4099-82cc-5254b5079f55,Preparing your home for bushfire,44ed-a978-e8d990e2----8b3d-aef900a6bb99,Robert Perez,09/06/2025,15:16:15
Knowby Examples,308cd3a4-d1c0-4099-82cc-5254b5079f55,Preparing your home for bushfire,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2025,15:41:15
Knowby Examples,308cd3a4-d1c0-4099-82cc-5254b5079f55,Preparing your home for bushfire,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2025,10:29:03
Knowby Examples,308cd3a4-d1c0-4099-82cc-5254b5079f55,Preparing your home for bushfire,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2025,14:49:29
Knowby Examples,308cd3a4-d1c0-4099-82cc-5254b5079f55,Preparing your home for bushfire,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,11/01/2025,09:01:32
Knowby Examples,308cd3a4-d1c0-4099-82cc-5254b5079f55,Preparing your home for bushfire,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,07/06/2025,09:23:21
Knowby Examples,911cba91-01c6-4d05-86d4-e2059cfce221,Auth0 -  integrate SAML logins with Auth0,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/06/2025,15:19:41
Knowby Examples,911cba91-01c6-4d05-86d4-e2059cfce221,Auth0 -  integrate SAML logins with Auth0,44ed-a978-e8d990e2----8b3d-aef900a6bb99,Robert Perez,15/09/2025,13:32:10
Knowby Examples,911cba91-01c6-4d05-86d4-e2059cfce221,Auth0 -  integrate SAML logins with Auth0,44ed-a978-e8d990e2----8b3d-aef900a6bb99,Robert Perez,14/11/2025,14:40:43
Knowby Examples,911cba91-01c6-4d05-86d4-e2059cfce221,Auth0 -  integrate SAML logins with Auth0,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/06/2025,16:21:50
Knowby Examples,911cba91-01c6-4d05-86d4-e2059cfce221,Auth0 -  integrate SAML logins with Auth0,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/06/2024,13:54:01
Knowby Examples,b8f8cd88-c719-4952-a3be-d9884f871e23,okta - Add users manually,44ed-a978-e8d990e2----8b3d-aef900a6bb99,Robert Perez,13/11/2025,10:52:56
Knowby Examples,b8f8cd88-c719-4952-a3be-d9884f871e23,okta - Add users manually,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/04/2025,10:35:21
Knowby Examples,b8f8cd88-c719-4952-a3be-d9884f871e23,okta - Add users manually,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/06/2025,14:32:51
Knowby Examples,b8f8cd88-c719-4952-a3be-d9884f871e23,okta - Add users manually,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/06/2025,17:58:32
Knowby Examples,b8f8cd88-c719-4952-a3be-d9884f871e23,okta - Add users manually,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/06/2025,08:13:38
Knowby Examples,f92743fb-7902-4078-a206-e9ded9b082fe,okta - Import users from an app,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/05/2024,17:20:53
Knowby Examples,f92743fb-7902-4078-a206-e9ded9b082fe,okta - Import users from an app,44ed-a978-e8d990e2----8b3d-aef900a6bb99,Robert Perez,18/10/2024,16:31:34
Knowby Examples,f92743fb-7902-4078-a206-e9ded9b082fe,okta - Import users from an app,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/04/2025,10:50:22
Knowby Examples,f92743fb-7902-4078-a206-e9ded9b082fe,okta - Import users from an app,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/06/2025,08:51:27
Knowby Examples,f92743fb-7902-4078-a206-e9ded9b082fe,okta - Import users from an app,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/06/2025,11:02:47
Knowby Examples,f92743fb-7902-4078-a206-e9ded9b082fe,okta - Import users from an app,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/06/2024,10:34:49
Knowby Examples,f92743fb-7902-4078-a206-e9ded9b082fe,okta - Import users from an app,4e42-3ecf-a947652f----8d8f-1b0d973d1bbf,Robert Taylor,17/01/2024,11:09:53
Knowby Examples,2a85f3be-5da0-42a3-a375-aab2885d2ee5,okta - How to Deactivate and Delete a User,4405-d6f6-e37511ad----906f-aefa00b1a961,Jeffrey Brown,10/09/2025,11:13:07
Knowby Examples,2a85f3be-5da0-42a3-a375-aab2885d2ee5,okta - How to Deactivate and Delete a User,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/04/2025,17:15:55
Knowby Examples,2a85f3be-5da0-42a3-a375-aab2885d2ee5,okta - How to Deactivate and Delete a User,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/04/2025,09:08:04
Knowby Examples,2a85f3be-5da0-42a3-a375-aab2885d2ee5,okta - How to Deactivate and Delete a User,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/04/2025,15:03:48
Knowby Examples,2a85f3be-5da0-42a3-a375-aab2885d2ee5,okta - How to Deactivate and Delete a User,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/06/2025,16:10:48
Knowby Examples,2a85f3be-5da0-42a3-a375-aab2885d2ee5,okta - How to Deactivate and Delete a User,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/06/2025,16:02:32
Knowby Examples,fee71ff4-b253-43f7-8afa-9c191d4a42c1,okta - Clear unconfirmed users,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/06/2025,15:43:05
Knowby Examples,fee71ff4-b253-43f7-8afa-9c191d4a42c1,okta - Clear unconfirmed users,44ed-a978-e8d990e2----8b3d-aef900a6bb99,Robert Perez,09/12/2025,17:07:46
Knowby Examples,fee71ff4-b253-43f7-8afa-9c191d4a42c1,okta - Clear unconfirmed users,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/04/2025,13:09:46
Knowby Examples,fee71ff4-b253-43f7-8afa-9c191d4a42c1,okta - Clear unconfirmed users,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/06/2024,11:26:24
Knowby Examples,fee71ff4-b253-43f7-8afa-9c191d4a42c1,okta - Clear unconfirmed users,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/06/2025,09:05:12
Knowby Examples,fee71ff4-b253-43f7-8afa-9c191d4a42c1,okta - Clear unconfirmed users,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/06/2025,12:28:47
Knowby Examples,fee71ff4-b253-43f7-8afa-9c191d4a42c1,okta - Clear unconfirmed users,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,23/11/2025,13:17:11
Knowby Examples,824103b6-193f-4f29-964f-3e4dae2e9f3a,okta - remove the “Request an App” button,4d2c-583f-adfb71a0----947b-af0c00af8d6b,Adriana Sanders,03/12/2025,13:07:31
Knowby Examples,824103b6-193f-4f29-964f-3e4dae2e9f3a,okta - remove the “Request an App” button,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/06/2025,12:30:40
Knowby Examples,824103b6-193f-4f29-964f-3e4dae2e9f3a,okta - remove the “Request an App” button,4ed4-864f-db17168a----9128-a3c9ddb6e3ea,Carol Jones,09/06/2025,10:20:48
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,400d-dbe2-f01d079d----af6e-af3d005280aa,Rhonda Evans,22/04/2025,11:04:07
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/05/2024,13:01:54
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/05/2025,16:40:26
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/05/2025,13:40:10
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/05/2025,12:20:04
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/05/2025,16:20:59
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/05/2025,17:42:08
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/05/2025,11:17:15
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/05/2025,13:56:44
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/05/2025,14:29:20
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/05/2025,17:36:24
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/05/2025,15:17:35
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/05/2025,10:10:56
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/06/2025,09:22:35
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/06/2025,14:17:45
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/06/2025,15:01:43
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/06/2025,17:09:50
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/07/2024,10:42:12
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/07/2025,16:08:51
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/07/2025,10:52:46
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/07/2025,17:02:12
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/07/2024,12:43:48
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/11/2024,17:18:35
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,15/09/2025,15:37:49
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,15/09/2025,17:34:41
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,19/09/2025,17:02:14
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,20/09/2025,16:05:04
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,21/09/2025,13:55:07
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,22/09/2025,09:53:57
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,22/09/2025,17:11:59
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,10/03/2025,13:45:21
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,10/06/2025,11:19:04
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,31/10/2025,13:04:46
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,31/10/2025,15:00:59
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,31/10/2025,17:06:32
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,31/10/2025,11:15:04
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,31/10/2025,11:51:09
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,31/10/2025,09:39:19
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,31/10/2025,15:18:53
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,31/10/2025,16:32:31
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,31/10/2024,11:29:55
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,31/10/2025,10:05:50
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,31/10/2025,17:55:38
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,31/10/2025,10:08:17
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,31/10/2024,08:47:55
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,31/10/2025,16:11:53
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,31/10/2025,16:51:47
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,11/06/2025,15:30:40
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,11/06/2025,15:22:18
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,11/06/2025,16:54:19
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,11/06/2025,08:20:44
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,11/06/2025,17:31:37
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,11/06/2025,11:18:31
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,11/06/2025,09:35:14
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,14/11/2025,08:04:50
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,14/11/2025,11:25:24
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,14/11/2025,09:21:31
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,26/06/2024,11:59:49
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,31/07/2025,12:30:26
Knowby Examples,03fa7d93-f6a0-4d2a-85ea-0bb564b306be,Fire Extinguisher Use  ,4dd1-509e-67e290d9----bb68-afdb00c8af51,Cristian Gonzalez,09/04/2025,14:57:43
